Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
TXN00037429,2026-06-12 08:28:03,Melissa Lee MD,"Sugar, Flour, Onions, Apples, Toilet Paper, Mustard",6,73.14,Credit Card,Philadelphia,Supermarket,Yes,Regular,Summer,None
TXN00037430,2025-08-20 00:50:13,Karen Cruz,"Sausages, Ground Beef, Butter, Oranges, Wine, Vinegar, Tortillas, Yogurt, Potatoes, Bread",10,98.73,Debit Card,Dallas,Supermarket,Yes,Occasional,Summer,Percentage Discount
TXN00037431,2025-12-18 16:44:34,Michelle Huber,"Ketchup, Cereal, Vinegar, Chicken Breast, Toilet Paper, Chips",6,55.27,Credit Card,Columbus,Supermarket,Yes,New,Winter,Loyalty Reward
TXN00037432,2025-09-17 23:22:10,Katie Mitchell,"Chips, Milk, Ground Beef, Sausages, Beer, Pet Food, Honey, Tomatoes",8,101.44,Cash,Austin,Supermarket,No,New,Fall,Clearance
TXN00037433,2026-02-11 11:43:07,Richard Washington,"Peanut Butter, Beer, Jam, Baby Formula, Tomatoes, Cookies, Canned Soup, Mustard",8,88.09,Gift Card,Boston,Supermarket,Yes,Premium,Winter,BOGO
TXN00037434,2025-08-30 10:08:47,Eric Short,"Bacon, Tea",2,17.94,Cash,San Jose,Supermarket,No,Premium,Summer,None
TXN00037435,2026-08-05 04:27:46,James Franklin,"Pet Food, Wine, Toothpaste, Baby Formula, Shampoo, Tomatoes, Chocolate, Ice Cream, Soap",9,119.72,Debit Card,Phoenix,Department Store,No,Premium,Summer,None
TXN00037436,2024-10-17 19:56:31,Marissa Davis,"Rice, Jam, Salsa, Toilet Paper, Canned Soup, Salmon, Eggs, Diapers, Chocolate, Carrots",10,110.82,Mobile Payment,Nashville,Supermarket,No,Premium,Fall,None
TXN00037437,2025-06-03 23:44:03,Michael Phillips,Honey,1,23.62,Credit Card,Boston,Convenience Store,No,Occasional,Summer,None
TXN00037438,2025-03-03 01:10:16,Kevin Grant,"Diapers, Jam, Soap, Canned Soup, Peanut Butter",5,50.3,Credit Card,Atlanta,Supermarket,Yes,Regular,Spring,None
TXN00037439,2026-08-02 02:47:15,Robert Haynes,"Wine, Flour, Onions, Cereal, Salsa, Potatoes, Shampoo, Bread, Bananas, Baby Formula",10,133.01,Debit Card,Columbus,Supermarket,Yes,Regular,Summer,None
TXN00037440,2025-05-22 10:50:20,Robert Carter,"Cookies, Bottled Water",2,11.01,Mobile Payment,San Jose,Online,Yes,Regular,Spring,None
TXN00037441,2025-08-14 19:38:43,Joshua Fowler,"Potatoes, Cereal Bars, Butter, Honey, Rice, Flour, Toothpaste, Oranges, Orange Juice, Chicken Breast",10,162.67,Cash,Philadelphia,Convenience Store,No,New,Summer,None
TXN00037442,2026-06-01 16:25:39,Michael Brooks,Eggs,1,1.76,Credit Card,Houston,Supermarket,No,Regular,Summer,None
TXN00037443,2026-07-04 16:41:10,John Hebert,"Shampoo, Olive Oil, Orange Juice, Beer, Cereal, Onions, Yogurt",7,85.55,Debit Card,Columbus,Supermarket,Yes,New,Summer,Clearance
TXN00037444,2025-03-23 19:48:36,Anthony Jones,"Lettuce, Jam, Rice, Yogurt, Frozen Pizza, Chicken Breast, Tea, Canned Soup, Cereal Bars",9,103.58,Credit Card,Seattle,Convenience Store,Yes,Regular,Spring,None
TXN00037445,2026-02-07 19:43:39,Terry Murphy,"Canned Soup, Jam",2,19.04,Mobile Payment,Denver,Warehouse Club,Yes,Premium,Winter,None
TXN00037446,2026-02-09 01:11:29,Susan Williams,"Paper Towels, Cooking Oil, Bananas, Soda, BBQ Sauce, Sugar, Rice, Shampoo",8,105.16,Debit Card,Boston,Supermarket,No,Occasional,Winter,None
TXN00037447,2025-07-20 10:06:07,Laura Green,"Shrimp, Ice Cream, Bacon, Shampoo, Ketchup",5,45.78,Credit Card,Charlotte,Online,Yes,Regular,Summer,Clearance
TXN00037448,2025-02-04 12:52:22,Debra Blackburn,"Bananas, Pet Food, Tortillas, Granola, Chips, Eggs",6,104.5,Credit Card,Denver,Warehouse Club,No,Regular,Winter,None
TXN00037449,2026-01-27 07:48:48,Jonathon Knapp,"Coffee, Bananas, Pet Food, Flour, Oranges, Toilet Paper, Cereal, Carrots, Baby Formula, Jam",10,149.86,Mobile Payment,San Antonio,Warehouse Club,No,New,Winter,None
TXN00037450,2026-02-04 11:35:36,Jaclyn Crane,"Granola, Paper Towels, Eggs, Honey, Shampoo, Milk, Canned Beans",7,84.7,Mobile Payment,Nashville,Supermarket,No,Premium,Winter,None
TXN00037451,2026-04-30 14:36:20,Daniel Benjamin,"Baby Formula, Bananas, Jam, Bacon",4,40.96,Credit Card,San Diego,Warehouse Club,Yes,Occasional,Spring,None
TXN00037452,2025-04-01 10:12:09,Dana Stanley,"Pasta, Frozen Pizza, Canned Beans",3,29.55,Mobile Payment,Columbus,Supermarket,Yes,Premium,Spring,Percentage Discount
TXN00037453,2025-02-07 08:40:48,Sarah George,"Cheese, Shrimp",2,19.45,Credit Card,Charlotte,Supermarket,No,New,Winter,None
TXN00037454,2024-12-22 06:34:02,William Fisher,Pet Food,1,9.23,Debit Card,Portland,Supermarket,Yes,Regular,Winter,None
TXN00037455,2026-05-05 04:24:00,Annette Melton,"Ketchup, Toilet Paper, Chicken Breast, Sugar",4,43.87,Cash,Austin,Convenience Store,No,Premium,Spring,None
TXN00037456,2024-12-08 10:09:52,Matthew Richards,"Potatoes, Chocolate, Paper Towels, Salsa, Canned Beans, Olive Oil",6,58.47,Mobile Payment,San Antonio,Supermarket,No,Regular,Winter,None
TXN00037457,2025-09-03 21:43:39,Bradley Duncan,"Potatoes, Pasta, Rice",3,58.03,Credit Card,San Antonio,Convenience Store,No,VIP,Fall,None
TXN00037458,2026-04-02 20:59:36,Manuel Smith,"Ketchup, Onions, Beer",3,34.05,Mobile Payment,Austin,Supermarket,Yes,Premium,Spring,Seasonal Offer
TXN00037459,2024-12-28 12:41:35,Vernon Walters,"Ketchup, Tortillas, Mustard, Ice Cream, Sugar, Sausages, Wine, Onions, Carrots, Oranges",10,119.22,Mobile Payment,Austin,Department Store,Yes,Occasional,Winter,None
TXN00037460,2026-01-28 18:42:52,Brenda Hinton,"Bottled Water, Vinegar, Yogurt, Cereal, Peanut Butter, Chocolate, Mayonnaise, Carrots",8,114.22,Credit Card,Atlanta,Supermarket,No,VIP,Winter,None
TXN00037461,2025-10-15 04:30:47,Erin Silva,"Yogurt, Dish Soap, Laundry Detergent, Honey, Soda",5,89.86,Cash,San Diego,Supermarket,No,Premium,Fall,None
TXN00037462,2024-10-31 23:08:58,Ashley Moreno,"Mayonnaise, Diapers",2,37.79,Credit Card,Seattle,Convenience Store,No,Occasional,Fall,None
TXN00037463,2024-12-24 18:55:08,Virginia Casey,"Milk, Energy Drink, Orange Juice, Shrimp, Shampoo, Chicken Breast, Tea, Canned Beans, Apples, Honey",10,112.11,Cash,Nashville,Supermarket,Yes,New,Winter,Percentage Discount
TXN00037464,2025-12-23 03:55:10,Crystal Robinson,"Bottled Water, Carrots, Shampoo, Pasta, Sugar, Salsa, Tortillas, Butter, Canned Soup",9,127.25,Credit Card,Philadelphia,Supermarket,No,Regular,Winter,Clearance
TXN00037465,2025-07-28 01:39:24,John Mendez,Salsa,1,9.01,Cash,Portland,Online,Yes,Regular,Summer,None
TXN00037466,2025-03-20 04:51:49,Angelica Parker,"Shampoo, Diapers, Pet Food, Olive Oil, Eggs, Carrots",6,75.66,Credit Card,San Jose,Warehouse Club,No,New,Spring,None
TXN00037467,2025-08-03 19:35:53,Sharon Cochran,"Butter, Toothpaste, Soap, Mustard, Bread",5,60.41,Cash,Philadelphia,Convenience Store,Yes,Premium,Summer,BOGO
TXN00037468,2025-01-13 21:27:26,Catherine Smith,"Chips, Carrots, Shrimp",3,61.16,Mobile Payment,Charlotte,Convenience Store,No,Regular,Winter,None
TXN00037469,2024-12-17 21:09:50,John Francis,Oranges,1,9.5,Credit Card,San Jose,Supermarket,No,Regular,Winter,None
TXN00037470,2026-04-09 04:37:41,Daniel Miller,Eggs,1,24.71,Credit Card,Phoenix,Supermarket,No,Premium,Spring,None
TXN00037471,2026-05-17 00:10:45,Morgan Barrett,"Baby Formula, Granola, Honey, Cheese, Tea",5,57.2,Credit Card,San Diego,Supermarket,No,Regular,Spring,None
TXN00037472,2025-09-15 15:08:04,Madeline Ford,"Wine, Tomatoes, Mayonnaise, Pasta, Potatoes, Sugar, Cheese",7,49.47,Debit Card,San Jose,Supermarket,Yes,New,Fall,None
TXN00037473,2024-12-26 20:39:37,Samantha Cohen,"Bananas, Frozen Pizza, Oranges, Toilet Paper, Pasta, Cereal Bars, Granola, Carrots",8,83.77,Mobile Payment,Denver,Department Store,No,Premium,Winter,None
TXN00037474,2025-10-22 06:57:22,Daniel Wilson,"Oranges, Laundry Detergent, Cereal",3,25.72,Debit Card,Atlanta,Convenience Store,Yes,Regular,Fall,BOGO
TXN00037475,2025-06-01 11:46:42,Larry Higgins,"Soda, Apples, Frozen Pizza, Cheese, Wine, Canned Beans, Butter",7,104.7,Credit Card,Dallas,Convenience Store,No,Occasional,Summer,None
TXN00037476,2025-03-20 01:57:45,Matthew Moore,"Dish Soap, Salmon, Honey, Rice, Paper Towels, Milk, Cereal, Sausages",8,94.71,Credit Card,Jacksonville,Supermarket,Yes,Premium,Spring,None
TXN00037477,2025-01-19 13:12:38,Angel Johnson,"Soda, Eggs, Coffee",3,55.62,Credit Card,Atlanta,Warehouse Club,No,VIP,Winter,None
TXN00037478,2025-09-21 15:30:44,David Hunter,"Chicken Breast, Laundry Detergent, Shrimp, Sausages, Paper Towels, Toilet Paper, Baby Formula, Mayonnaise, Coffee, Beer",10,104.48,Credit Card,Columbus,Supermarket,Yes,Regular,Fall,BOGO
TXN00037479,2025-09-22 02:33:43,Meredith Shaw,"Salmon, Beer, Soap, Milk, Peanut Butter, Tortillas, Tomatoes, Oranges",8,72.54,Cash,Jacksonville,Supermarket,Yes,Regular,Fall,Clearance
TXN00037480,2026-08-31 04:18:12,Michael Singleton,"Bread, Cooking Oil, Cheese, Shrimp, Dish Soap",5,58.38,Mobile Payment,San Jose,Supermarket,Yes,VIP,Summer,None
TXN00037481,2026-08-03 15:11:39,Tammy Jacobs,"Rice, Dish Soap, Soap, Canned Soup, Diapers",5,71.46,Cash,Philadelphia,Convenience Store,No,Regular,Summer,None
TXN00037482,2025-10-25 12:34:43,Mark Conner,"Salsa, Cooking Oil, BBQ Sauce, Eggs, Soda, Frozen Pizza, Carrots, Onions",8,115.98,Credit Card,Dallas,Supermarket,No,Regular,Fall,None
TXN00037483,2025-02-05 17:06:05,Danielle Griffin,"Coffee, Peanut Butter, Soap, Carrots, Pet Food, Ketchup",6,54.69,Mobile Payment,Portland,Warehouse Club,Yes,Regular,Winter,BOGO
TXN00037484,2025-12-21 19:28:50,Alyssa Zimmerman,"Jam, Ground Beef, Lettuce, Soda, Chicken Breast, Toothpaste",6,51.81,Cash,New York,Supermarket,Yes,Occasional,Winter,None
TXN00037485,2026-01-11 06:25:31,Bryan Harris,"Tea, Mustard, Dish Soap, Pet Food, Tortillas, Apples",6,54.73,Credit Card,San Antonio,Warehouse Club,Yes,New,Winter,None
TXN00037486,2025-01-19 11:07:29,Susan Johnson,"Salsa, Bananas, Chocolate, Eggs, Ketchup, Baby Formula, Pet Food, Tortillas, Mayonnaise, Salmon",10,94.85,Debit Card,Atlanta,Online,Yes,Premium,Winter,None
TXN00037487,2026-08-17 13:16:50,Brittany Ortiz,Milk,1,5.57,Gift Card,San Jose,Convenience Store,No,Premium,Summer,None
TXN00037488,2025-02-11 19:07:18,Larry Harris,Pet Food,1,3.79,Mobile Payment,San Antonio,Online,Yes,Regular,Winter,Percentage Discount
TXN00037489,2026-02-21 13:19:03,Patricia Rodriguez,"Tomatoes, Cereal Bars, Orange Juice",3,46.11,Credit Card,Jacksonville,Warehouse Club,No,VIP,Winter,None
TXN00037490,2026-01-01 10:22:06,Joshua Mcbride,"Soap, Tea",2,31.01,Credit Card,San Jose,Supermarket,No,Occasional,Winter,None
TXN00037491,2026-05-18 17:12:20,Christine Parker,"Cereal, Chocolate, Tomatoes, Baby Formula, Beer, Frozen Pizza, Toothpaste, Energy Drink, Rice",9,148.05,Credit Card,Jacksonville,Convenience Store,No,Occasional,Spring,None
TXN00037492,2026-07-02 19:49:46,Lydia Horn,"Beer, Cookies",2,15.74,Cash,Boston,Convenience Store,Yes,Occasional,Summer,Clearance
TXN00037493,2025-12-11 08:46:42,Christine Dillon,"Pet Food, Honey, Canned Soup, Lettuce",4,50.08,Credit Card,Denver,Department Store,No,Regular,Winter,BOGO
TXN00037494,2025-07-22 23:05:07,Brian Nichols,"Bread, Pet Food, Onions, Eggs, Cereal Bars, Toothpaste, Peanut Butter",7,95.63,Credit Card,San Diego,Supermarket,No,New,Summer,Clearance
TXN00037495,2025-04-23 12:06:39,Kenneth Harmon,"Cereal Bars, BBQ Sauce, Tea, Onions, Milk, Ground Beef, Paper Towels, Coffee, Rice, Ice Cream",10,93.2,Debit Card,Austin,Convenience Store,No,Occasional,Spring,None
TXN00037496,2026-02-17 20:44:09,Samantha Chavez,"Cereal Bars, Olive Oil, Baby Formula, Granola, Soap, Paper Towels, Cereal",7,95.26,Credit Card,Phoenix,Warehouse Club,No,Premium,Winter,BOGO
TXN00037497,2025-12-07 22:01:16,Lance Simmons,"Chocolate, Beer, Diapers, Paper Towels, Toothpaste, Dish Soap",6,65.97,Gift Card,Phoenix,Supermarket,No,Premium,Winter,None
TXN00037498,2025-09-23 06:50:36,Christine Goodwin,"Cooking Oil, Dish Soap, Laundry Detergent, Coffee, Salsa",5,39.12,Credit Card,Denver,Online,No,VIP,Fall,None
TXN00037499,2026-04-23 16:54:03,Chad Bennett,"Pasta, Chicken Breast, Canned Beans, Toilet Paper, Butter, Energy Drink",6,85.01,Credit Card,Portland,Online,No,VIP,Spring,None
TXN00037500,2025-02-05 13:02:59,Jamie Lee,"Rice, Potatoes, Salsa",3,32.5,Credit Card,Columbus,Warehouse Club,Yes,New,Winter,None
TXN00037501,2025-04-25 19:45:15,Todd Thomas,"Granola, Frozen Pizza, Flour, Rice, Chocolate, Chips, Toilet Paper",7,73.85,Cash,Houston,Department Store,No,New,Spring,None
TXN00037502,2026-08-02 16:31:12,Mark Elliott,"Oranges, Mustard, Chips, Cheese, Toilet Paper, Olive Oil",6,69.51,Mobile Payment,Jacksonville,Supermarket,No,Regular,Summer,None
TXN00037503,2025-01-15 08:14:32,Shelby Simon,"Bananas, Tea, Onions, Potatoes",4,60.39,Credit Card,San Jose,Supermarket,No,Regular,Winter,None
TXN00037504,2026-08-27 14:04:27,Hannah Montoya,"Diapers, Shrimp",2,32.48,Debit Card,Houston,Supermarket,No,Regular,Summer,Seasonal Offer
TXN00037505,2025-07-03 10:11:42,Dustin Harris,Olive Oil,1,22.54,Credit Card,Philadelphia,Convenience Store,Yes,New,Summer,None
TXN00037506,2026-08-21 12:27:58,Casey Morris,"Cheese, BBQ Sauce, Salmon, Toilet Paper, Bread, Oranges, Laundry Detergent, Beer, Wine",9,136.67,Mobile Payment,Chicago,Supermarket,Yes,New,Summer,None
TXN00037507,2026-09-09 15:49:07,Nicole Mcbride,"Tomatoes, Diapers, Mayonnaise, Toilet Paper, Bread, Olive Oil, Tea, Peanut Butter",8,124.85,Credit Card,Los Angeles,Warehouse Club,No,Premium,Fall,None
TXN00037508,2025-10-12 11:41:21,Carla Jones,"Bottled Water, Baby Formula, Butter, Granola",4,41.76,Debit Card,Nashville,Convenience Store,No,New,Fall,None
TXN00037509,2026-04-01 22:30:23,David Murphy,"Pet Food, Shrimp, Tomatoes, Soap, Toothpaste, Carrots, Laundry Detergent, Soda, Salmon, Ground Beef",10,73.31,Debit Card,Nashville,Supermarket,No,Premium,Spring,None
TXN00037510,2026-05-22 16:00:28,Nicolas Brown,Tortillas,1,5.93,Credit Card,Denver,Supermarket,Yes,Occasional,Spring,None
TXN00037511,2025-05-13 09:44:40,Christopher Powell,"Vinegar, Ice Cream, BBQ Sauce, Energy Drink",4,41.4,Credit Card,Boston,Supermarket,No,New,Spring,None
TXN00037512,2025-12-24 20:47:09,Stephanie Weiss,"Sugar, Diapers, Chicken Breast, Canned Beans, Salsa",5,21.82,Debit Card,Dallas,Supermarket,No,Regular,Winter,None
TXN00037513,2025-03-24 23:09:23,Tiffany Johnson,Milk,1,9.41,Cash,San Antonio,Supermarket,No,Regular,Spring,None
TXN00037514,2026-02-26 01:44:35,Susan Thompson,"Oranges, Mustard, Vinegar, Dish Soap, Lettuce, Paper Towels, Coffee, Chocolate, Frozen Pizza",9,136.0,Debit Card,San Jose,Supermarket,Yes,Premium,Winter,None
TXN00037515,2025-11-07 07:22:34,Matthew Watts,"BBQ Sauce, Frozen Pizza, Olive Oil, Beer, Ice Cream, Pasta, Bacon",7,84.64,Credit Card,Columbus,Supermarket,No,Premium,Fall,None
TXN00037516,2025-01-24 01:12:05,James Chapman,"Vinegar, Lettuce, Tea, Dish Soap, Chips, Bananas, Shampoo",7,88.67,Credit Card,Dallas,Department Store,No,Premium,Winter,None
TXN00037517,2024-12-31 18:29:11,Jose Collins,Mustard,1,5.48,Mobile Payment,San Diego,Warehouse Club,No,Regular,Winter,None
TXN00037518,2026-08-28 23:11:32,Kim Holmes,"Toilet Paper, Onions, Canned Beans, Cereal, Salsa, Chicken Breast, Soap, Canned Soup, Sugar",9,84.54,Mobile Payment,Dallas,Supermarket,No,VIP,Summer,BOGO
TXN00037519,2026-03-25 18:24:59,Andre Farrell,"Salsa, Bottled Water, Wine, Granola, Cereal, Ice Cream, Paper Towels, Mustard, Cooking Oil, Chips",10,112.08,Cash,Denver,Warehouse Club,Yes,New,Spring,None
TXN00037520,2026-04-28 03:24:07,Shelley Miller,"Baby Formula, Bacon, Yogurt, Rice, Cooking Oil, Granola, Carrots, Beer",8,100.39,Credit Card,Dallas,Online,No,Premium,Spring,None
TXN00037521,2026-05-03 09:54:24,Travis Price,"Sugar, Cereal, Bananas, BBQ Sauce, Carrots, Frozen Pizza",6,87.95,Credit Card,San Antonio,Department Store,Yes,New,Spring,BOGO
TXN00037522,2026-02-23 00:17:16,James Morales DVM,"Bottled Water, Cookies, Soda, Cereal",4,53.88,Mobile Payment,Columbus,Supermarket,Yes,VIP,Winter,Clearance
TXN00037523,2025-12-17 11:27:15,Megan Mcneil,"Shrimp, Paper Towels, Flour, Jam, Orange Juice, Toilet Paper",6,79.84,Credit Card,Houston,Warehouse Club,Yes,Regular,Winter,None
TXN00037524,2025-03-25 02:55:12,Donna Mejia,"Dish Soap, Paper Towels, Flour, Beer",4,49.77,Cash,Los Angeles,Supermarket,No,Regular,Spring,None
TXN00037525,2026-03-30 05:37:54,Katherine Brown,"Toothpaste, Bread",2,28.58,Debit Card,Jacksonville,Warehouse Club,Yes,Occasional,Spring,BOGO
TXN00037526,2025-02-08 14:19:06,John Ryan,"Vinegar, Baby Formula, Chicken Breast, Peanut Butter, Frozen Pizza, Rice, Milk, Mustard, Soda",9,155.1,Debit Card,San Antonio,Supermarket,No,Regular,Winter,None
TXN00037527,2025-10-27 01:26:14,Bryan Thomas,"Tea, Canned Beans, Orange Juice, Bread, Apples, Toilet Paper, Paper Towels, Beer, Salsa, Cereal",10,121.17,Credit Card,Denver,Supermarket,Yes,Regular,Fall,None
TXN00037528,2026-03-09 16:38:56,Jacob Hoover,"Soda, Milk",2,7.49,Debit Card,Austin,Online,No,Regular,Spring,Percentage Discount
TXN00037529,2026-02-09 15:47:32,Robert Waller,"Paper Towels, Tomatoes, Honey, Ground Beef, Bread, Rice, Granola",7,87.02,Cash,Philadelphia,Online,Yes,Regular,Winter,BOGO
TXN00037530,2025-07-24 20:02:24,Laura Roberts,"Honey, Olive Oil, Milk",3,19.24,Debit Card,Seattle,Online,Yes,Occasional,Summer,None
TXN00037531,2024-12-20 08:11:01,Samantha Foster,"Chips, Bacon, Chicken Breast, Apples",4,57.65,Credit Card,Columbus,Department Store,No,Regular,Winter,None
TXN00037532,2024-12-27 05:26:48,Lisa Reed,"Chicken Breast, Beer, Bottled Water",3,25.86,Credit Card,Charlotte,Supermarket,Yes,Occasional,Winter,None
TXN00037533,2026-01-15 23:40:10,Jeffrey Fuller,"Energy Drink, Chips, Toothpaste",3,36.65,Debit Card,Seattle,Convenience Store,No,New,Winter,None
TXN00037534,2025-08-15 04:43:06,Garrett Lin,"Rice, Cheese, Mayonnaise, Beer, Lettuce, Cereal",6,91.09,Mobile Payment,Columbus,Supermarket,No,Regular,Summer,None
TXN00037535,2025-10-09 17:14:21,Rebekah Greene,"Oranges, Milk, Mayonnaise, BBQ Sauce, Toothpaste, Ketchup",6,84.43,Debit Card,Columbus,Department Store,No,Occasional,Fall,None
TXN00037536,2025-06-26 07:32:27,Trevor James,"Ketchup, Cheese",2,34.54,Cash,Chicago,Warehouse Club,No,Premium,Summer,None
TXN00037537,2024-09-29 09:03:33,Michael Baker,Olive Oil,1,10.35,Debit Card,Seattle,Online,Yes,Regular,Fall,BOGO
TXN00037538,2026-06-08 07:48:35,Amber Crawford,"Dish Soap, Toilet Paper, Ground Beef, Butter, Ketchup, Orange Juice",6,65.32,Credit Card,Boston,Convenience Store,Yes,Regular,Summer,None
TXN00037539,2026-03-23 03:45:25,Amanda Harvey,Salsa,1,22.98,Cash,Seattle,Supermarket,No,Premium,Spring,None
TXN00037540,2026-02-15 18:14:25,Richard Best,"Mayonnaise, Cooking Oil, Canned Soup, Mustard, Ketchup, BBQ Sauce",6,70.71,Debit Card,Portland,Warehouse Club,No,VIP,Winter,None
TXN00037541,2026-05-31 04:30:59,Nicole Rodriguez,"Onions, Mustard, Pasta, Cooking Oil, Cheese, Pet Food, Tortillas, Toilet Paper, Sausages, Shrimp",10,143.77,Mobile Payment,Nashville,Department Store,Yes,VIP,Spring,Clearance
TXN00037542,2026-01-14 03:23:24,Maria Valenzuela,"Bread, Granola, Rice, Carrots, Honey, Chips",6,71.04,Credit Card,Charlotte,Convenience Store,No,Occasional,Winter,None
TXN00037543,2025-01-31 15:32:28,Alexander Webb,Ground Beef,1,22.37,Mobile Payment,Columbus,Supermarket,No,Occasional,Winter,None
TXN00037544,2026-01-10 22:22:46,Susan Hutchinson,"Cereal Bars, Cookies, Beer, Lettuce, Bacon",5,72.1,Credit Card,Jacksonville,Convenience Store,No,New,Winter,None
TXN00037545,2025-08-25 11:53:03,Desiree Booth,"Coffee, Granola, Orange Juice, Tortillas",4,40.11,Credit Card,Columbus,Supermarket,No,VIP,Summer,None
TXN00037546,2026-04-14 13:58:18,Samantha Reynolds,"Cheese, Baby Formula, Granola, Ice Cream, Ground Beef, Bacon",6,78.55,Mobile Payment,Columbus,Warehouse Club,No,VIP,Spring,None
TXN00037547,2026-07-05 02:27:33,Ronald Murray,"Toilet Paper, Pet Food, Coffee, Ground Beef, Beer, Salmon, Oranges, Chips",8,68.48,Credit Card,Columbus,Supermarket,Yes,VIP,Summer,None
TXN00037548,2025-04-06 14:04:10,Todd Hernandez Jr.,Dish Soap,1,16.96,Debit Card,Chicago,Supermarket,Yes,Regular,Spring,None
TXN00037549,2025-08-01 15:16:06,Valerie Roberts,"BBQ Sauce, Soda",2,22.52,Cash,Los Angeles,Department Store,Yes,Regular,Summer,None
TXN00037550,2025-10-16 19:16:32,Michael Bell,"BBQ Sauce, Cookies",2,32.19,Mobile Payment,Portland,Supermarket,No,Occasional,Fall,None
TXN00037551,2026-06-07 07:54:45,Ms. Stephanie Duran,"Canned Soup, Chocolate, Butter, Baby Formula, Beer, Ground Beef, Shampoo, Eggs, Mustard",9,140.5,Mobile Payment,Philadelphia,Warehouse Club,No,Occasional,Summer,None
TXN00037552,2025-09-01 12:09:14,Matthew Bennett,"Sugar, Cheese, Beer, Soda, Pasta, Vinegar",6,76.54,Debit Card,Chicago,Supermarket,Yes,Regular,Fall,Percentage Discount
TXN00037553,2025-07-08 05:03:46,Brett Phillips,"Cooking Oil, Tortillas, Cereal, Eggs, Yogurt, Salmon, Sausages, Canned Soup, Ground Beef, Toilet Paper",10,90.38,Cash,Denver,Supermarket,Yes,Occasional,Summer,None
TXN00037554,2025-07-27 06:27:27,Cheryl Rose,"Eggs, Diapers, Milk, Granola, Toilet Paper, Baby Formula, Shampoo, Carrots, Pasta",9,82.35,Debit Card,San Antonio,Supermarket,No,VIP,Summer,None
TXN00037555,2025-08-28 17:57:27,Ashlee Lopez,"Mustard, Salmon, Peanut Butter, Baby Formula",4,42.93,Credit Card,Houston,Supermarket,No,Occasional,Summer,None
TXN00037556,2026-04-09 08:22:20,Samuel Warren,"Soda, Shrimp, Coffee, Canned Beans, BBQ Sauce, Orange Juice, Sugar, Potatoes, Rice",9,129.49,Cash,Philadelphia,Online,No,New,Spring,None
TXN00037557,2025-10-26 03:28:32,Brandi Gould,"Frozen Pizza, Laundry Detergent, Tomatoes, Bananas, Chocolate, Tortillas, Yogurt, Shampoo, Pet Food",9,96.32,Mobile Payment,Phoenix,Supermarket,Yes,New,Fall,None
TXN00037558,2025-10-23 22:51:53,Wendy Allen,Chicken Breast,1,21.81,Cash,Dallas,Department Store,Yes,Regular,Fall,Loyalty Reward
